attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,-0.00983170011630563,-0.03156218373085057,0.012063505377506905,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,-0.07306403575286491,-0.24150918662320184,0.09005847361673217,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,-0.03257229832572306,-0.051016972746362584,-0.01389780010817667,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,-0.24206022776026948,-0.38939372067064304,-0.09969030260203945,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,gap,0.026074042668182362,-0.006100047832764685,0.05610083246448495,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,amplification,0.19376860188913603,-0.042402074093162836,0.4219021725835057,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,0.047064981069003364,0.044561832738353985,0.04941682980341685,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,0.6166358712766944,0.575305652866136,0.663383604969342,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,0.044854476868247395,0.04222562467845961,0.047690025258062325,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,0.5876742919275918,0.5425032414786712,0.6356830005557059,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,gap,0.05014686623691417,0.045334400747321,0.05477647125099357,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,amplification,0.6570141079725332,0.586394232201462,0.7281014151319196,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,-0.013007832173102862,-0.034274086295033916,0.008919988865018607,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,-0.0966673824180857,-0.26356506621827097,0.06690288341439943,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,-0.039187214611872134,-0.05684025100862204,-0.020413345547557117,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,-0.2912188142016767,-0.43916780348024315,-0.14937585438689863,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.018414456304482518,-0.013572059919641692,0.04785378540081494,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.13684657565672764,-0.10082201486504104,0.36587329807596947,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,0.05267270275492064,0.05001505748029288,0.055373267465575936,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,0.6901071076212506,0.6400589690874757,0.7408817796931061,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,0.04969091683940885,0.04679853199162409,0.05277637766314641,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,0.6510403511027161,0.5998381911449325,0.7057869198400126,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.05557766680002235,0.05064740348329122,0.06085069630634735,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.728167359517506,0.6509906778741548,0.8120544762173715,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,gap,-0.010908113648361417,-0.03195862502347324,0.006789758207783883,False
