block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,Texas,Anderson,39,4,7.0163027781897105,0.5701008246727983,-1.2815435858469277,0.2715728427157284,2,0.6153846153846154,0.38461538461538464,0.5776848749040308,
county,20,Texas,Washington,21,3,5.408802624568261,0.5546514096064773,-1.2871347765163172,0.30016998300169984,0,0.38095238095238093,0.6190476190476191,0.6069579088602768,
county,20,Florida,Citrus,49,6,9.494328366217623,0.6319562341396348,-1.2937095220438652,0.274972502749725,1,0.9183673469387755,0.08163265306122448,0.5784805382542431,
county,20,Tennessee,Greene,26,1,3.125884962985816,0.3199094054455572,-1.297221391030543,0.32056794320567944,0,0.8846153846153846,0.07692307692307693,0.625731019575388,
county,20,California,Siskiyou,23,4,6.712059802200309,0.595942246922285,-1.2989835286189801,0.29157084291570845,1,0.782608695652174,0.043478260869565216,0.5949998301605246,
county,20,Louisiana,Vernon,36,2,4.551894844844071,0.4393774610732493,-1.3018396178774874,0.29357064293570645,2,0.7222222222222222,0.25,0.5962279962479943,
county,20,New Jersey,Monmouth,119,27,33.18752760015841,0.8135586454433901,-1.3081944285128644,0.23297670232976703,5,0.5126050420168067,0.47058823529411764,0.5428060454824083,
county,20,Idaho,Bonneville,32,2,4.5605634991909,0.438542298633672,-1.3110632396521282,0.28917108289171084,1,0.96875,0.0,0.5949998301605246,
county,20,New York,Rensselaer,35,4,7.000912593566812,0.5713540837055483,-1.3162161734578108,0.265973402659734,0,0.7142857142857143,0.2857142857142857,0.5729174557291745,
county,20,Florida,Jackson,30,4,6.9247174865736545,0.5776408940517221,-1.3164308953332402,0.26117388261173885,0,0.6666666666666666,0.3333333333333333,0.5729174557291745,
county,20,South Carolina,Georgetown,38,1,3.2013821857715263,0.3123650791975036,-1.319314333572943,0.3047695230476952,0,0.42105263157894735,0.5789473684210527,0.6069579088602768,
county,20,Pennsylvania,Mercer,21,3,5.6352542554064,0.5323628471815328,-1.326138861829674,0.2863713628637136,0,0.7142857142857143,0.2857142857142857,0.5927034415202548,
county,20,Arkansas,Craighead,40,3,5.9080792627762815,0.5077792403533635,-1.3270296838802813,0.253974602539746,2,0.6,0.375,0.5641675415791754,
county,20,South Carolina,Pickens,32,1,3.2023608430009656,0.31226961889244487,-1.3281781841531108,0.28997100289971,1,0.78125,0.21875,0.5949998301605246,
county,20,Oregon,Josephine,45,5,8.42930590498277,0.5931686495141167,-1.3366975620817105,0.2535746425357464,1,1.0,0.0,0.5641675415791754,
county,20,Texas,Harrison,71,9,13.337489848041999,0.6747896420195768,-1.3374007423518017,0.2313768623137686,3,0.4225352112676056,0.5774647887323944,0.5407245576812181,
county,20,Oklahoma,Carter,43,5,8.424213306853797,0.5935272313121611,-1.3498157670285267,0.25177482251774824,3,0.627906976744186,0.27906976744186046,0.5641675415791754,
county,20,Arkansas,White,35,2,4.629642433394952,0.4319988052583544,-1.3499557692059327,0.2695730426957304,1,0.8857142857142857,0.11428571428571428,0.5763052767404963,
county,20,Arizona,Coconino,47,8,11.907675191281546,0.6718355910360544,-1.3535429331004831,0.23837616238376164,0,0.7446808510638298,0.06382978723404255,0.5495536932793208,
county,20,North Carolina,Pitt,113,17,22.602295332356466,0.7521359999072101,-1.3559152206235903,0.208979102089791,7,0.3008849557522124,0.672566371681416,0.5161859536589694,
county,20,Texas,Palo Pinto,23,2,4.3433110779588615,0.4604781845236606,-1.3576803318287418,0.2755724427557244,1,0.9130434782608695,0.08695652173913043,0.5784805382542431,
county,20,Washington,Franklin,33,7,10.574972383813751,0.6619402629092753,-1.363475276520074,0.2445755424457554,0,0.9393939393939394,0.06060606060606061,0.5612729049675678,
county,20,Virginia,Henrico,141,25,31.589238862681373,0.7914087486778382,-1.3721137300719801,0.20577942205779423,7,0.3900709219858156,0.5886524822695035,0.515739069367917,
county,20,Oklahoma,Choctaw,21,2,4.4669588982936554,0.4477319011741937,-1.3766678225851159,0.26577342265773424,0,0.7142857142857143,0.2857142857142857,0.5729174557291745,
county,20,North Carolina,Alamance,81,11,15.719821092170074,0.6997535109021704,-1.3781650491660609,0.2081791820817918,4,0.49382716049382713,0.5061728395061729,0.5161859536589694,
county,20,Pennsylvania,Adams,20,2,4.5548853433847,0.43908898890390413,-1.3798490088535094,0.25077492250774924,0,1.0,0.0,0.5641675415791754,
county,20,Ohio,Clermont,32,5,8.243153131886618,0.6065640077288781,-1.382119908272098,0.24637536246375363,1,0.9375,0.0625,0.5619202785603793,
county,20,Texas,Orange,62,9,13.302871811490764,0.6765456457474073,-1.3860589914067225,0.20937906209379062,3,0.6935483870967742,0.2903225806451613,0.5161859536589694,
county,20,Ohio,Portage,25,3,5.88023863061798,0.5101833766369983,-1.3885986573532734,0.25237476252374763,0,0.72,0.24,0.5641675415791754,
county,20,Iowa,Woodbury,32,2,4.7603619419969325,0.4201361208179512,-1.3897883052412208,0.2455754424557544,1,0.65625,0.1875,0.5615974595569934,
county,20,Texas,Brazos,60,8,12.28901824266114,0.6509877226992895,-1.3931320571650094,0.21677832216778323,3,0.6166666666666667,0.38333333333333336,0.5253179227531792,
county,20,Illinois,Sangamon,38,6,9.670935376739669,0.6204156853773498,-1.3968339825753533,0.22817718228177183,1,0.6578947368421053,0.34210526315789475,0.5361849489982131,
county,20,Texas,Montgomery,155,26,32.864011450777205,0.791138964850413,-1.3982165443111705,0.1999800019998,8,0.9032258064516129,0.07741935483870968,0.5061808359223424,
county,20,North Carolina,Moore,56,6,9.92088966987126,0.6047844699071087,-1.40558903040976,0.21337866213378662,3,0.625,0.375,0.5245302559081267,
county,20,Montana,Yellowstone,36,3,6.140601053660072,0.48855152350466835,-1.4099121159460497,0.22197780221977803,3,0.8333333333333334,0.05555555555555555,0.5289024170208677,
county,20,Ohio,Montgomery,493,127,140.69938141994456,0.9026336769807388,-1.412231058255216,0.1643835616438356,13,0.37322515212981744,0.6206896551724138,0.4465578919815025,
county,20,Washington,Snohomish,121,23,29.37847718871326,0.7828860513177393,-1.41258154806439,0.18298170182981702,3,0.9090909090909091,0.049586776859504134,0.47297997472979975,
county,20,Vermont,Washington,45,6,9.827282423579996,0.6105451885257054,-1.412803874364015,0.21857814218578142,4,0.9777777777777777,0.022222222222222223,0.5266868793346654,
county,20,Florida,Santa Rosa,34,3,6.100368383101421,0.49177358015136835,-1.4130185415315146,0.22577742225777422,2,0.9705882352941176,0.029411764705882353,0.5329538869317488,
county,20,Virginia,Lynchburg,57,7,11.16118462033713,0.6271735696625866,-1.4146849997344653,0.195980401959804,1,0.24561403508771928,0.7543859649122807,0.5005128229692001,
county,20,Georgia,Barrow,22,1,3.3298596230559463,0.30031296006474284,-1.4156056421937073,0.263973602639736,1,0.5909090909090909,0.4090909090909091,0.5729174557291745,
county,20,Kentucky,Laurel,37,6,9.712597096663849,0.6177544420184918,-1.4193988167423655,0.21477852214778523,1,0.972972972972973,0.02702702702702703,0.5253179227531792,
county,20,Oklahoma,Grady,20,1,3.340720376063886,0.2993366362431755,-1.4226130349104427,0.25377462253774624,0,0.85,0.1,0.5641675415791754,
county,20,Georgia,Bulloch,20,1,3.342340456751934,0.299191543452696,-1.4258481251872044,0.2521747825217478,0,0.35,0.65,0.5641675415791754,
county,20,New Jersey,Ocean,79,14,19.338812370645805,0.7239327695867438,-1.4332741112893728,0.17598240175982402,2,0.7468354430379747,0.25316455696202533,0.4676417093493143,
county,20,Virginia,Prince William,81,10,14.862458467671186,0.6728361947488026,-1.438742862989148,0.1807819218078192,2,0.5802469135802469,0.4074074074074074,0.47014322957948107,
county,20,Texas,Newton,25,1,3.4132607219610804,0.29297498241665304,-1.4469220669766343,0.23757624237576241,0,0.76,0.24,0.5491938611016947,
county,20,Michigan,Montcalm,24,1,3.461251838064726,0.2889128115448327,-1.4496242698058261,0.22157784221577842,0,0.9583333333333334,0.0,0.5289024170208677,
county,20,Florida,St. Johns,58,9,13.476642979977065,0.6678220988247413,-1.4519272199076971,0.19118088191180882,3,0.7931034482758621,0.20689655172413793,0.49119666346618346,
county,20,Virginia,Montgomery,30,1,3.516733156394914,0.28435481326798295,-1.4528316335779778,0.22197780221977803,0,0.7666666666666667,0.2,0.5289024170208677,
county,20,Virginia,Virginia Beach,186,25,32.350336371650684,0.7727894916699554,-1.4556863640303168,0.16178382161783822,11,0.543010752688172,0.42473118279569894,0.44516645109682584,
