State,City,shr_actual,shr_cleared,ra_actual,ra_cleared,agency_years,ratio_actual,q_shr,q_ra,d
South Dakota,Bennett,3,3,3.0,3.0,2,1.0,1.0,1.0,0.0
South Dakota,Charles Mix,10,10,9.0,9.0,9,1.1111111111111112,1.0,1.0,0.0
South Dakota,Fall River,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
South Dakota,Minnehaha,100,90,97.0,76.0,39,1.0309278350515463,0.9,0.7835051546391752,-0.11649484536082477
Tennessee,Cannon,11,9,10.0,6.0,10,1.1,0.8181818181818182,0.6,-0.21818181818181825
Tennessee,Carter,53,52,49.0,39.0,30,1.0816326530612246,0.9811320754716981,0.7959183673469388,-0.18521370812475935
Tennessee,DeKalb,29,25,29.0,24.0,14,1.0,0.8620689655172413,0.8275862068965517,-0.03448275862068961
Tennessee,Dickson,40,36,39.0,25.0,21,1.0256410256410255,0.9,0.6410256410256411,-0.25897435897435894
Tennessee,Grundy,21,19,20.0,17.0,13,1.05,0.9047619047619048,0.85,-0.05476190476190479
Tennessee,Henderson,41,38,43.0,31.0,30,0.9534883720930233,0.926829268292683,0.7209302325581395,-0.2058990357345435
Tennessee,Hickman,22,18,22.0,16.0,15,1.0,0.8181818181818182,0.7272727272727273,-0.09090909090909094
Tennessee,Johnson,18,18,17.0,16.0,13,1.0588235294117647,1.0,0.9411764705882353,-0.05882352941176472
Tennessee,Marion,34,33,35.0,22.0,19,0.9714285714285714,0.9705882352941176,0.6285714285714286,-0.3420168067226891
Tennessee,Morgan,24,23,23.0,19.0,13,1.0434782608695652,0.9583333333333334,0.8260869565217391,-0.13224637681159424
Tennessee,Trousdale,13,12,10.0,6.0,12,1.3,0.9230769230769231,0.6,-0.32307692307692315
Tennessee,Unicoi,13,13,13.0,13.0,9,1.0,1.0,1.0,0.0
Texas,Archer,13,11,13.0,8.0,9,1.0,0.8461538461538461,0.6153846153846154,-0.23076923076923073
Texas,Bailey,17,16,17.0,14.0,14,1.0,0.9411764705882353,0.8235294117647058,-0.11764705882352944
Texas,Blanco,15,14,14.0,13.0,13,1.0714285714285714,0.9333333333333333,0.9285714285714286,-0.004761904761904745
Texas,Burnet,37,33,36.0,26.0,26,1.0277777777777777,0.8918918918918919,0.7222222222222222,-0.16966966966966968
Texas,Callahan,16,15,15.0,13.0,12,1.0666666666666667,0.9375,0.8666666666666667,-0.0708333333333333
Texas,Clay,15,11,15.0,9.0,12,1.0,0.7333333333333333,0.6,-0.1333333333333333
Texas,Coke,4,3,4.0,4.0,3,1.0,0.75,1.0,0.25
Texas,Comanche,18,17,17.0,14.0,16,1.0588235294117647,0.9444444444444444,0.8235294117647058,-0.12091503267973858
Texas,Concho,5,5,5.0,4.0,5,1.0,1.0,0.8,-0.19999999999999996
Texas,Cottle,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Texas,Crane,5,5,5.0,5.0,5,1.0,1.0,1.0,0.0
Texas,Dallam,17,17,15.0,13.0,14,1.1333333333333333,1.0,0.8666666666666667,-0.1333333333333333
Texas,De Witt,21,19,19.0,17.0,18,1.105263157894737,0.9047619047619048,0.8947368421052632,-0.010025062656641603
Texas,Freestone,39,31,38.0,30.0,32,1.0263157894736843,0.7948717948717948,0.7894736842105263,-0.005398110661268496
Texas,Frio,34,30,32.0,27.0,25,1.0625,0.8823529411764706,0.84375,-0.03860294117647056
Texas,Goliad,10,9,10.0,8.0,6,1.0,0.9,0.8,-0.09999999999999998
Texas,Irion,5,5,5.0,5.0,2,1.0,1.0,1.0,0.0
Texas,Jack,12,11,8.0,7.0,11,1.5,0.9166666666666666,0.875,-0.04166666666666663
Texas,Karnes,18,16,16.0,14.0,17,1.125,0.8888888888888888,0.875,-0.01388888888888884
Texas,Knox,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Texas,Lamb,35,34,32.0,29.0,29,1.09375,0.9714285714285714,0.90625,-0.06517857142857142
Texas,Llano,20,19,17.0,16.0,13,1.1764705882352942,0.95,0.9411764705882353,-0.008823529411764675
Texas,Lynn,13,10,13.0,10.0,12,1.0,0.7692307692307693,0.7692307692307693,0.0
Texas,Maverick,49,35,47.0,24.0,32,1.0425531914893618,0.7142857142857143,0.5106382978723404,-0.20364741641337392
Texas,Mills,4,4,4.0,4.0,4,1.0,1.0,1.0,0.0
Texas,Oldham,10,6,10.0,7.0,8,1.0,0.6,0.7,0.09999999999999998
Texas,Parmer,11,11,9.0,8.0,8,1.2222222222222223,1.0,0.8888888888888888,-0.11111111111111116
Texas,Red River,39,31,38.0,27.0,26,1.0263157894736843,0.7948717948717948,0.7105263157894737,-0.08434547908232115
Texas,Roberts,2,2,2.0,1.0,2,1.0,1.0,0.5,-0.5
Texas,Robertson,50,48,49.0,45.0,28,1.0204081632653061,0.96,0.9183673469387755,-0.041632653061224434
Texas,Sabine,19,18,17.0,14.0,17,1.1176470588235294,0.9473684210526315,0.8235294117647058,-0.12383900928792568
Texas,Scurry,31,26,28.0,25.0,25,1.1071428571428572,0.8387096774193549,0.8928571428571429,0.054147465437788034
Texas,Stonewall,4,4,3.0,2.0,4,1.3333333333333333,1.0,0.6666666666666666,-0.33333333333333337
Texas,Sutton,9,8,8.0,6.0,9,1.125,0.8888888888888888,0.75,-0.13888888888888884
Texas,Swisher,17,15,16.0,12.0,14,1.0625,0.8823529411764706,0.75,-0.13235294117647056
Texas,Terrell,3,2,3.0,2.0,3,1.0,0.6666666666666666,0.6666666666666666,0.0
Texas,Willacy,40,36,37.0,34.0,32,1.0810810810810811,0.9,0.918918918918919,0.018918918918918948
Texas,Young,26,25,25.0,22.0,19,1.04,0.9615384615384616,0.88,-0.08153846153846156
Texas,Zapata,17,15,17.0,14.0,12,1.0,0.8823529411764706,0.8235294117647058,-0.05882352941176472
Texas,Zavala,38,35,37.0,30.0,25,1.027027027027027,0.9210526315789473,0.8108108108108109,-0.11024182076813649
Utah,Box Elder,24,22,20.0,9.0,19,1.2,0.9166666666666666,0.45,-0.4666666666666666
Utah,Cache,22,20,19.0,13.0,20,1.1578947368421053,0.9090909090909091,0.6842105263157895,-0.22488038277511957
Utah,Emery,10,9,10.0,9.0,8,1.0,0.9,0.9,0.0
Utah,Morgan,6,4,6.0,3.0,4,1.0,0.6666666666666666,0.5,-0.16666666666666663
Utah,San Juan,7,6,7.0,4.0,7,1.0,0.8571428571428571,0.5714285714285714,-0.2857142857142857
Utah,Utah,153,139,132.0,97.0,102,1.1590909090909092,0.9084967320261438,0.7348484848484849,-0.17364824717765892
Virginia,Caroline,41,34,41.0,32.0,22,1.0,0.8292682926829268,0.7804878048780488,-0.04878048780487798
Virginia,Giles,21,19,21.0,14.0,14,1.0,0.9047619047619048,0.6666666666666666,-0.23809523809523814
Virginia,King William,12,11,12.0,11.0,9,1.0,0.9166666666666666,0.9166666666666666,0.0
Virginia,Lancaster,23,20,22.0,19.0,16,1.0454545454545454,0.8695652173913043,0.8636363636363636,-0.005928853754940677
Virginia,Lunenburg,30,28,30.0,22.0,20,1.0,0.9333333333333333,0.7333333333333333,-0.20000000000000007
Virginia,New Kent,24,19,24.0,19.0,19,1.0,0.7916666666666666,0.7916666666666666,0.0
Virginia,Page,29,26,28.0,17.0,23,1.0357142857142858,0.896551724137931,0.6071428571428571,-0.28940886699507395
Virginia,Prince George,35,29,31.0,25.0,25,1.1290322580645162,0.8285714285714286,0.8064516129032258,-0.02211981566820287
Virginia,Manassas Park,7,6,7.0,4.0,6,1.0,0.8571428571428571,0.5714285714285714,-0.2857142857142857
Virginia,Southampton,49,42,47.0,35.0,23,1.0425531914893618,0.8571428571428571,0.7446808510638298,-0.11246200607902734
Virginia,Sussex,30,27,30.0,26.0,23,1.0,0.9,0.8666666666666667,-0.033333333333333326
Virginia,Repressed,9,3,7.0,4.0,6,1.2857142857142858,0.3333333333333333,0.5714285714285714,0.23809523809523808
Virginia,Harrisonburg,38,34,38.0,28.0,22,1.0,0.8947368421052632,0.7368421052631579,-0.1578947368421053
Virginia,Norton,9,5,9.0,5.0,9,1.0,0.5555555555555556,0.5555555555555556,0.0
Vermont,Windham,20,18,18.0,10.0,17,1.1111111111111112,0.9,0.5555555555555556,-0.34444444444444444
Washington,Kitsap,169,139,161.0,119.0,68,1.049689440993789,0.8224852071005917,0.7391304347826086,-0.08335477231798305
Washington,Pacific,21,19,21.0,20.0,17,1.0,0.9047619047619048,0.9523809523809523,0.04761904761904756
Washington,Wahkiakum,5,5,5.0,4.0,5,1.0,1.0,0.8,-0.19999999999999996
Washington,Whitman,15,12,13.0,7.0,13,1.1538461538461537,0.8,0.5384615384615384,-0.2615384615384616
Wisconsin,Clark,18,17,16.0,12.0,12,1.125,0.9444444444444444,0.75,-0.19444444444444442
Wisconsin,Dodge,28,26,26.0,21.0,28,1.0769230769230769,0.9285714285714286,0.8076923076923077,-0.1208791208791209
Wisconsin,Door,12,12,10.0,10.0,12,1.2,1.0,1.0,0.0
Wisconsin,Forest,17,17,15.0,14.0,10,1.1333333333333333,1.0,0.9333333333333333,-0.06666666666666665
Wisconsin,Green,8,7,8.0,6.0,7,1.0,0.875,0.75,-0.125
Wisconsin,Iowa,12,10,11.0,8.0,9,1.0909090909090908,0.8333333333333334,0.7272727272727273,-0.10606060606060608
Wisconsin,Juneau,20,19,16.0,11.0,16,1.25,0.95,0.6875,-0.26249999999999996
Wisconsin,Kewaunee,10,8,8.0,5.0,7,1.25,0.8,0.625,-0.17500000000000004
Wisconsin,Oconto,25,22,22.0,10.0,12,1.1363636363636365,0.88,0.45454545454545453,-0.4254545454545455
Wisconsin,St. Croix,24,21,23.0,17.0,21,1.0434782608695652,0.875,0.7391304347826086,-0.13586956521739135
Wisconsin,Sawyer,22,20,22.0,19.0,13,1.0,0.9090909090909091,0.8636363636363636,-0.045454545454545414
Wisconsin,Washington,40,35,33.0,28.0,31,1.2121212121212122,0.875,0.8484848484848485,-0.02651515151515149
West Virginia,Brooke,14,13,14.0,12.0,12,1.0,0.9285714285714286,0.8571428571428571,-0.07142857142857151
West Virginia,Hardy,28,27,24.0,21.0,24,1.1666666666666667,0.9642857142857143,0.875,-0.0892857142857143
West Virginia,Jackson,28,28,26.0,18.0,24,1.0769230769230769,1.0,0.6923076923076923,-0.3076923076923077
West Virginia,Mineral,25,24,24.0,20.0,22,1.0416666666666667,0.96,0.8333333333333334,-0.1266666666666666
West Virginia,Preston,22,18,21.0,13.0,17,1.0476190476190477,0.8181818181818182,0.6190476190476191,-0.19913419913419916
West Virginia,Taylor,12,12,11.0,11.0,11,1.0909090909090908,1.0,1.0,0.0
Wyoming,Big Horn,10,9,9.0,8.0,8,1.1111111111111112,0.9,0.8888888888888888,-0.011111111111111183
Wyoming,Goshen,8,8,8.0,7.0,5,1.0,1.0,0.875,-0.125
Wyoming,Hot Springs,13,13,11.0,10.0,10,1.1818181818181819,1.0,0.9090909090909091,-0.09090909090909094
Wyoming,Johnson,8,8,8.0,7.0,6,1.0,1.0,0.875,-0.125
Wyoming,Niobrara,3,3,2.0,2.0,2,1.5,1.0,1.0,0.0
Wyoming,Uinta,26,23,22.0,18.0,20,1.1818181818181819,0.8846153846153846,0.8181818181818182,-0.06643356643356635
Wyoming,Washakie,9,9,9.0,9.0,6,1.0,1.0,1.0,0.0
Alaska,Sitka,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Alaska,Skagway-Hoonah-Angoon,1,1,1.0,1.0,1,1.0,1.0,1.0,0.0
Alaska,Northwest Arctic,10,9,11.0,10.0,6,0.9090909090909091,0.9,0.9090909090909091,0.009090909090909038
Alabama,Monroe,58,53,57.0,37.0,37,1.0175438596491229,0.9137931034482759,0.6491228070175439,-0.26467029643073203
Arkansas,Baxter,37,35,36.0,31.0,24,1.0277777777777777,0.9459459459459459,0.8611111111111112,-0.08483483483483478
Arkansas,Cleburne,25,24,20.0,15.0,13,1.25,0.96,0.75,-0.20999999999999996
Arkansas,Cross,47,41,47.0,36.0,28,1.0,0.8723404255319149,0.7659574468085106,-0.1063829787234043
Arkansas,Dallas,31,27,30.0,26.0,21,1.0333333333333334,0.8709677419354839,0.8666666666666667,-0.004301075268817178
Arkansas,Independence,51,41,50.0,35.0,23,1.02,0.803921568627451,0.7,-0.10392156862745106
Arkansas,Lawrence,14,14,13.0,9.0,11,1.0769230769230769,1.0,0.6923076923076923,-0.3076923076923077
Arkansas,Madison,16,15,15.0,13.0,14,1.0666666666666667,0.9375,0.8666666666666667,-0.0708333333333333
Arkansas,Randolph,17,14,17.0,11.0,12,1.0,0.8235294117647058,0.6470588235294118,-0.17647058823529405
Arizona,Apache,26,23,23.0,19.0,23,1.1304347826086956,0.8846153846153846,0.8260869565217391,-0.058528428093645446
Colorado,Gilpin,11,8,11.0,9.0,8,1.0,0.7272727272727273,0.8181818181818182,0.09090909090909094
Colorado,Montezuma,36,33,35.0,27.0,26,1.0285714285714285,0.9166666666666666,0.7714285714285715,-0.14523809523809517
Colorado,Montrose,28,24,27.0,16.0,25,1.037037037037037,0.8571428571428571,0.5925925925925926,-0.26455026455026454
Colorado,Morgan,21,19,18.0,13.0,18,1.1666666666666667,0.9047619047619048,0.7222222222222222,-0.18253968253968256
Colorado,Phillips,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Colorado,Pitkin,10,9,8.0,6.0,9,1.25,0.9,0.75,-0.15000000000000002
Colorado,Sedgwick,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Florida,Suwannee,52,46,47.0,40.0,29,1.1063829787234043,0.8846153846153846,0.851063829787234,-0.03355155482815053
Georgia,Banks,10,6,10.0,6.0,9,1.0,0.6,0.6,0.0
Georgia,Brantley,13,13,13.0,7.0,12,1.0,1.0,0.5384615384615384,-0.46153846153846156
Georgia,Camden,50,41,50.0,28.0,33,1.0,0.82,0.56,-0.2599999999999999
Georgia,Franklin,37,36,37.0,17.0,22,1.0,0.972972972972973,0.4594594594594595,-0.5135135135135136
Georgia,Habersham,22,20,20.0,14.0,17,1.1,0.9090909090909091,0.7,-0.2090909090909091
Georgia,Heard,5,3,5.0,2.0,5,1.0,0.6,0.4,-0.19999999999999996
Georgia,Irwin,19,15,19.0,9.0,17,1.0,0.7894736842105263,0.47368421052631576,-0.31578947368421056
Georgia,Jeff Davis,23,21,23.0,18.0,18,1.0,0.9130434782608695,0.782608695652174,-0.13043478260869557
Georgia,Pierce,14,14,14.0,9.0,11,1.0,1.0,0.6428571428571429,-0.3571428571428571
Georgia,Pulaski,27,23,29.0,16.0,22,0.9310344827586207,0.8518518518518519,0.5517241379310345,-0.3001277139208174
Georgia,Walton,77,65,100.0,39.0,39,0.77,0.8441558441558441,0.39,-0.4541558441558441
Iowa,Cerro Gordo,22,21,23.0,21.0,17,0.9565217391304348,0.9545454545454546,0.9130434782608695,-0.041501976284585074
Iowa,Jasper,16,13,16.0,13.0,15,1.0,0.8125,0.8125,0.0
Iowa,Louisa,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Iowa,Lucas,5,5,5.0,5.0,5,1.0,1.0,1.0,0.0
Idaho,Blaine,14,14,14.0,12.0,10,1.0,1.0,0.8571428571428571,-0.1428571428571429
Idaho,Boise,19,13,18.0,9.0,10,1.0555555555555556,0.6842105263157895,0.5,-0.1842105263157895
Idaho,Clark,3,1,3.0,1.0,3,1.0,0.3333333333333333,0.3333333333333333,0.0
Idaho,Idaho,18,15,18.0,14.0,11,1.0,0.8333333333333334,0.7777777777777778,-0.05555555555555558
Idaho,Lemhi,5,5,5.0,5.0,4,1.0,1.0,1.0,0.0
Idaho,Madison,7,7,6.0,6.0,6,1.1666666666666667,1.0,1.0,0.0
Idaho,Nez Perce,38,37,37.0,29.0,27,1.027027027027027,0.9736842105263158,0.7837837837837838,-0.18990042674253205
Illinois,Clinton,5,5,5.0,4.0,5,1.0,1.0,0.8,-0.19999999999999996
Illinois,Henry,1,1,1.0,1.0,1,1.0,1.0,1.0,0.0
Illinois,Iroquois,5,4,5.0,3.0,4,1.0,0.8,0.6,-0.20000000000000007
Illinois,Jersey,4,4,4.0,4.0,4,1.0,1.0,1.0,0.0
Illinois,Marshall,4,3,4.0,4.0,4,1.0,0.75,1.0,0.25
Illinois,Richland,6,5,6.0,1.0,3,1.0,0.8333333333333334,0.16666666666666666,-0.6666666666666667
Illinois,Scott,2,2,2.0,2.0,1,1.0,1.0,1.0,0.0
Illinois,Wabash,5,5,4.0,4.0,4,1.25,1.0,1.0,0.0
Illinois,Whiteside,12,7,12.0,6.0,9,1.0,0.5833333333333334,0.5,-0.08333333333333337
Indiana,Fayette,14,14,13.0,13.0,7,1.0769230769230769,1.0,1.0,0.0
Indiana,Huntington,18,14,17.0,10.0,17,1.0588235294117647,0.7777777777777778,0.5882352941176471,-0.1895424836601307
Indiana,Noble,12,11,12.0,6.0,12,1.0,0.9166666666666666,0.5,-0.41666666666666663
Indiana,Rush,6,6,6.0,5.0,6,1.0,1.0,0.8333333333333334,-0.16666666666666663
Indiana,Steuben,30,23,31.0,17.0,20,0.967741935483871,0.7666666666666667,0.5483870967741935,-0.2182795698924732
Indiana,Miami,12,9,12.0,6.0,9,1.0,0.75,0.5,-0.25
Indiana,Posey,16,11,16.0,7.0,13,1.0,0.6875,0.4375,-0.25
Kansas,Allen,8,5,8.0,3.0,6,1.0,0.625,0.375,-0.25
Kansas,Jewell,2,1,2.0,1.0,2,1.0,0.5,0.5,0.0
Kansas,Rice,6,5,6.0,1.0,3,1.0,0.8333333333333334,0.16666666666666666,-0.6666666666666667
Kansas,Sherman,7,5,7.0,5.0,5,1.0,0.7142857142857143,0.7142857142857143,0.0
Kansas,Stevens,2,2,2.0,2.0,2,1.0,1.0,1.0,0.0
Kansas,Sumner,24,24,22.0,18.0,13,1.0909090909090908,1.0,0.8181818181818182,-0.18181818181818177
Kansas,Trego,2,2,2.0,2.0,2,1.0,1.0,1.0,0.0
Kentucky,Adair,54,48,52.0,42.0,13,1.0384615384615385,0.8888888888888888,0.8076923076923077,-0.08119658119658113
Kentucky,Allen,9,5,9.0,5.0,7,1.0,0.5555555555555556,0.5555555555555556,0.0
Kentucky,Ballard,5,5,4.0,4.0,4,1.25,1.0,1.0,0.0
Kentucky,Estill,19,17,18.0,15.0,9,1.0555555555555556,0.8947368421052632,0.8333333333333334,-0.06140350877192979
Kentucky,Greenup,20,12,20.0,12.0,14,1.0,0.6,0.6,0.0
Kentucky,Knott,23,20,23.0,19.0,10,1.0,0.8695652173913043,0.8260869565217391,-0.04347826086956519
Kentucky,Owsley,15,12,15.0,12.0,5,1.0,0.8,0.8,0.0
Kentucky,Woodford,17,13,15.0,12.0,12,1.1333333333333333,0.7647058823529411,0.8,0.03529411764705892
Louisiana,Tensas,15,14,14.0,13.0,11,1.0714285714285714,0.9333333333333333,0.9285714285714286,-0.004761904761904745
Maryland,Queen Anne's,40,38,33.0,28.0,29,1.2121212121212122,0.95,0.8484848484848485,-0.10151515151515145
Michigan,Arenac,9,8,7.0,2.0,9,1.2857142857142858,0.8888888888888888,0.2857142857142857,-0.6031746031746031
Michigan,Clare,33,27,32.0,21.0,16,1.03125,0.8181818181818182,0.65625,-0.16193181818181823
Michigan,Grand Traverse,22,21,20.0,11.0,19,1.1,0.9545454545454546,0.55,-0.40454545454545454
Michigan,Gratiot,13,13,13.0,8.0,12,1.0,1.0,0.6153846153846154,-0.3846153846153846
Michigan,Oceana,29,26,29.0,9.0,20,1.0,0.896551724137931,0.3103448275862069,-0.5862068965517242
Minnesota,Carver,27,25,23.0,18.0,19,1.173913043478261,0.9259259259259259,0.782608695652174,-0.14331723027375198
Minnesota,Douglas,14,14,12.0,11.0,13,1.1666666666666667,1.0,0.9166666666666666,-0.08333333333333337
Minnesota,Mower,24,23,23.0,18.0,18,1.0434782608695652,0.9583333333333334,0.782608695652174,-0.17572463768115942
Minnesota,Swift,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Missouri,Adair,14,14,14.0,13.0,11,1.0,1.0,0.9285714285714286,-0.0714285714285714
Missouri,Audrain,26,23,25.0,20.0,21,1.04,0.8846153846153846,0.8,-0.08461538461538454
Missouri,Carroll,12,11,13.0,12.0,10,0.9230769230769231,0.9166666666666666,0.9230769230769231,0.0064102564102564985
Missouri,Dade,4,4,4.0,4.0,4,1.0,1.0,1.0,0.0
Missouri,McDonald,24,24,23.0,21.0,19,1.0434782608695652,1.0,0.9130434782608695,-0.08695652173913049
Missouri,Marion,25,20,25.0,21.0,20,1.0,0.8,0.84,0.039999999999999925
Missouri,Montgomery,9,7,9.0,6.0,9,1.0,0.7777777777777778,0.6666666666666666,-0.11111111111111116
Missouri,Pemiscot,40,38,40.0,36.0,25,1.0,0.95,0.9,-0.04999999999999993
Missouri,Perry,16,16,16.0,12.0,13,1.0,1.0,0.75,-0.25
Missouri,Randolph,21,17,18.0,15.0,15,1.1666666666666667,0.8095238095238095,0.8333333333333334,0.023809523809523836
Missouri,Ripley,24,23,23.0,16.0,16,1.0434782608695652,0.9583333333333334,0.6956521739130435,-0.2626811594202899
Missouri,Stoddard,19,18,19.0,18.0,13,1.0,0.9473684210526315,0.9473684210526315,0.0
Missouri,Stone,23,21,20.0,18.0,15,1.15,0.9130434782608695,0.9,-0.01304347826086949
Mississippi,Carroll,1,1,1.0,1.0,1,1.0,1.0,1.0,0.0
Mississippi,Clarke,22,22,22.0,17.0,12,1.0,1.0,0.7727272727272727,-0.2272727272727273
Mississippi,Grenada,73,52,73.0,51.0,28,1.0,0.7123287671232876,0.6986301369863014,-0.013698630136986245
Mississippi,Marshall,39,39,39.0,33.0,16,1.0,1.0,0.8461538461538461,-0.15384615384615385
Mississippi,Noxubee,4,4,4.0,2.0,3,1.0,1.0,0.5,-0.5
Mississippi,Simpson,36,34,35.0,28.0,23,1.0285714285714285,0.9444444444444444,0.8,-0.14444444444444438
Mississippi,Tippah,16,15,14.0,5.0,11,1.1428571428571428,0.9375,0.35714285714285715,-0.5803571428571428
Nebraska,Adams,18,17,19.0,15.0,17,0.9473684210526315,0.9444444444444444,0.7894736842105263,-0.1549707602339181
North Carolina,Ashe,32,30,28.0,27.0,20,1.1428571428571428,0.9375,0.9642857142857143,0.0267857142857143
North Carolina,Gates,16,13,15.0,10.0,9,1.0666666666666667,0.8125,0.6666666666666666,-0.14583333333333337
North Dakota,Morton,15,14,15.0,11.0,12,1.0,0.9333333333333333,0.7333333333333333,-0.20000000000000007
North Dakota,Ward,34,29,34.0,24.0,21,1.0,0.8529411764705882,0.7058823529411765,-0.1470588235294117
New Jersey,Sussex,54,43,53.0,42.0,45,1.0188679245283019,0.7962962962962963,0.7924528301886793,-0.0038434661076169885
New Mexico,Colfax,11,11,11.0,8.0,10,1.0,1.0,0.7272727272727273,-0.2727272727272727
New Mexico,Los Alamos,8,7,5.0,3.0,7,1.6,0.875,0.6,-0.275
New York,Fulton,22,20,21.0,20.0,19,1.0476190476190477,0.9090909090909091,0.9523809523809523,0.04329004329004327
New York,Ontario,47,42,49.0,36.0,35,0.9591836734693877,0.8936170212765957,0.7346938775510204,-0.15892314372557526
New York,Tompkins,50,40,51.0,37.0,35,0.9803921568627451,0.8,0.7254901960784313,-0.0745098039215687
New York,Cortland,15,13,15.0,9.0,12,1.0,0.8666666666666667,0.6,-0.2666666666666667
New York,Hamilton,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
Ohio,Ashland,24,20,21.0,15.0,18,1.1428571428571428,0.8333333333333334,0.7142857142857143,-0.11904761904761907
Ohio,Athens,22,18,21.0,13.0,16,1.0476190476190477,0.8181818181818182,0.6190476190476191,-0.19913419913419916
Ohio,Belmont,30,27,28.0,21.0,19,1.0714285714285714,0.9,0.75,-0.15000000000000002
Ohio,Hocking,19,16,19.0,9.0,13,1.0,0.8421052631578947,0.47368421052631576,-0.3684210526315789
Oklahoma,Cimarron,9,8,9.0,5.0,9,1.0,0.8888888888888888,0.5555555555555556,-0.33333333333333326
Oklahoma,Coal,13,13,12.0,12.0,13,1.0833333333333333,1.0,1.0,0.0
Oklahoma,Dewey,5,5,3.0,2.0,5,1.6666666666666667,1.0,0.6666666666666666,-0.33333333333333337
Oklahoma,Jefferson,20,16,20.0,17.0,16,1.0,0.8,0.85,0.04999999999999993
Oklahoma,Latimer,31,26,26.0,21.0,19,1.1923076923076923,0.8387096774193549,0.8076923076923077,-0.03101736972704716
Oklahoma,Love,21,19,18.0,15.0,16,1.1666666666666667,0.9047619047619048,0.8333333333333334,-0.0714285714285714
Oklahoma,Marshall,20,17,18.0,13.0,15,1.1111111111111112,0.85,0.7222222222222222,-0.12777777777777777
Oklahoma,Murray,15,12,15.0,11.0,14,1.0,0.8,0.7333333333333333,-0.06666666666666676
Oklahoma,Pushmataha,37,35,32.0,26.0,26,1.15625,0.9459459459459459,0.8125,-0.13344594594594594
Oregon,Benton,40,36,33.0,24.0,28,1.2121212121212122,0.9,0.7272727272727273,-0.17272727272727273
Oregon,Hood River,17,16,14.0,10.0,15,1.2142857142857142,0.9411764705882353,0.7142857142857143,-0.22689075630252098
Oregon,Jefferson,23,23,17.0,15.0,19,1.3529411764705883,1.0,0.8823529411764706,-0.11764705882352944
Oregon,Polk,60,54,42.0,26.0,30,1.4285714285714286,0.9,0.6190476190476191,-0.28095238095238095
Pennsylvania,Forest,12,12,10.0,10.0,9,1.2,1.0,1.0,0.0
Pennsylvania,Potter,27,27,23.0,20.0,17,1.173913043478261,1.0,0.8695652173913043,-0.13043478260869568
Pennsylvania,Snyder,16,12,15.0,11.0,14,1.0666666666666667,0.75,0.7333333333333333,-0.01666666666666672
Pennsylvania,Warren,31,30,29.0,29.0,20,1.0689655172413792,0.967741935483871,1.0,0.032258064516129004
South Dakota,Codington,9,8,8.0,7.0,9,1.125,0.8888888888888888,0.875,-0.01388888888888884
South Dakota,Custer,3,3,3.0,2.0,2,1.0,1.0,0.6666666666666666,-0.33333333333333337
South Dakota,Hughes,72,70,62.0,48.0,19,1.1612903225806452,0.9722222222222222,0.7741935483870968,-0.19802867383512546
South Dakota,Lawrence,12,9,12.0,8.0,11,1.0,0.75,0.6666666666666666,-0.08333333333333337
South Dakota,Lyman,1,1,1.0,0.0,1,1.0,1.0,0.0,-1.0
South Dakota,Walworth,5,5,5.0,4.0,5,1.0,1.0,0.8,-0.19999999999999996
Tennessee,Cheatham,28,23,28.0,22.0,16,1.0,0.8214285714285714,0.7857142857142857,-0.0357142857142857
Tennessee,Chester,17,17,16.0,15.0,13,1.0625,1.0,0.9375,-0.0625
Tennessee,Grainger,31,27,31.0,24.0,20,1.0,0.8709677419354839,0.7741935483870968,-0.09677419354838712
Tennessee,Moore,4,3,4.0,2.0,4,1.0,0.75,0.5,-0.25
Texas,Baylor,8,7,8.0,7.0,8,1.0,0.875,0.875,0.0
Texas,Crockett,11,9,9.0,7.0,10,1.2222222222222223,0.8181818181818182,0.7777777777777778,-0.04040404040404044
Texas,Culberson,15,13,14.0,11.0,9,1.0714285714285714,0.8666666666666667,0.7857142857142857,-0.080952380952381
Texas,Dawson,29,28,28.0,25.0,18,1.0357142857142858,0.9655172413793104,0.8928571428571429,-0.07266009852216748
Texas,Edwards,14,12,13.0,7.0,9,1.0769230769230769,0.8571428571428571,0.5384615384615384,-0.31868131868131866
Texas,Hall,9,9,8.0,7.0,8,1.125,1.0,0.875,-0.125
Texas,Hamilton,22,18,20.0,16.0,13,1.1,0.8181818181818182,0.8,-0.018181818181818188
Texas,Hockley,29,27,27.0,23.0,21,1.0740740740740742,0.9310344827586207,0.8518518518518519,-0.0791826309067688
Texas,Jim Hogg,4,4,4.0,4.0,3,1.0,1.0,1.0,0.0
Texas,Kenedy,3,1,3.0,1.0,3,1.0,0.3333333333333333,0.3333333333333333,0.0
Texas,Kimble,8,6,7.0,4.0,8,1.1428571428571428,0.75,0.5714285714285714,-0.1785714285714286
