attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Race,graphsage_fairloss_a25_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.031562712443342425,0.2863585335747482,0.09572025824717918,0.028982454045939396,0.17528668606521866,Asian/Pacific Islander,Native American/Alaska Native,0.8428512767813395,0.2054012576073345,2.9764005406975587,0.0928063295217364,0.028835314197180995,0.22959578097414468,Asian/Pacific Islander,Native American/Alaska Native,0.8171930870557425,0.18490486765177006,4.210630059039223,0.07315412592126663,0.040695360402293865,0.19494157305111426,Asian/Pacific Islander,Native American/Alaska Native,0.6441483711352136,0.21806900566230547,3.588096264020505
Victim Race,graphsage_fairloss_a25_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.02061949605673588,0.031177335157534514,0.006215265081035648,0.001005284262365444,0.01118587535925023,Black,White,0.24198109321900704,0.03674817011263559,0.45170225524471674,0.017505273386901332,0.011001148657886938,0.02370468640373247,Black,White,0.681538942592315,0.4021426157839899,0.9789928778744729,0.0024763153531471294,0.00015659779012750926,0.01077184834443349,Black,White,0.09641125334105714,0.00602631468455942,0.4477582695553199
Victim Race,graphsage_fairloss_a25_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.022064562450736264,0.03322645627055667,0.005907664492638798,0.0010998232515759515,0.010956453866528939,Black,White,0.2164143855432596,0.03870735272347077,0.43843151722367707,0.017263310456537062,0.010861887654244687,0.02421522925431979,Black,White,0.6324036731519279,0.3887239635162683,0.9400892722704542,0.004854743471306988,0.00019843883697489157,0.013285753237171896,Black,White,0.1778429236498096,0.007537261688201577,0.503213768554934
Victim Race,graphsage_fairloss_a25_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022504059719509074,0.03425444152180922,0.005052995616462441,0.0004998534436207874,0.010373508933516946,Black,White,0.1774469255677584,0.017198172577221133,0.3879875481668301,0.016995532471303698,0.010669007578586237,0.023843787390704706,Black,White,0.5968350686065285,0.35887319439967574,0.916164232899626,0.004491594138897603,0.0003728218593581467,0.01392095775938327,Black,White,0.15773209227589424,0.01315900477834119,0.4986605781357017
Victim Race,graphsage_fairloss_a50_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.03226495660700059,0.26907078299739995,0.06524321720894416,0.022315748431919302,0.1633523903509673,Asian/Pacific Islander,Native American/Alaska Native,0.5744899766555047,0.14314685937841312,3.1709745764158677,0.10674081322549828,0.03498725904443265,0.24447944544808328,Asian/Pacific Islander,Native American/Alaska Native,0.9398912242742615,0.21397811052573043,4.471548363923379,0.009993792658342965,0.017398034266642586,0.18349797629720396,Native American/Alaska Native,Black,0.08799893623584717,0.10743509232010125,2.7194514578644613
Victim Race,graphsage_fairloss_a50_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020539674532074642,0.030813563381503258,0.0010437906033906597,9.093508554975094e-05,0.005746348970677567,Black,White,0.04063826530438375,0.0037344899712662776,0.23748916128302963,0.014093102502700905,0.007980911207625643,0.020519504860419657,Black,White,0.5486916979384631,0.29531677970019443,0.834038908927932,0.0062542527191721264,0.0005107788427803226,0.016111132394747655,White,Black,0.24349901259578124,0.0211320190323886,0.6332967665991925
Victim Race,graphsage_fairloss_a50_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.02187866598549923,0.03329681861212959,0.0006117600446711169,7.360336920667621e-05,0.005579345711470725,Black,White,0.022410493069195955,0.0026501101626064064,0.22659923591039835,0.013643792096178053,0.006880344422708207,0.020181758973751844,Black,White,0.499810523541674,0.25343569323568366,0.8181734136183282,0.0033613463770554852,0.00020746407198563163,0.012800737549906542,White,Black,0.12313558288473399,0.007519825359655906,0.49244100999068285
Victim Race,graphsage_fairloss_a50_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022533416105865744,0.03432043067086567,0.0005946863455200679,7.35735658217135e-05,0.006183746110673663,White,Black,0.020883703786693384,0.00255448510467403,0.21628397867434027,0.013290991063796054,0.0069295454436969686,0.01969266681985964,Black,White,0.4667420439343836,0.2451694535702082,0.7498085550918783,0.0050839761471804246,0.0002456763545148927,0.01423605395103462,White,Black,0.17853487425119946,0.009245243736659928,0.516183037819636
Victim Race,graphsage_fairloss_a100_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.030208691558319383,0.2669672116590285,0.08217300133668126,0.020930600429173628,0.16151855139197394,Asian/Pacific Islander,Native American/Alaska Native,0.7235628106510835,0.1640355152596317,3.0155582340619245,0.08421657875907632,0.02657340409069097,0.22907617260965782,Asian/Pacific Islander,Native American/Alaska Native,0.7415572443395023,0.15628004968418716,3.9881602790028765,0.06767625462069646,0.024312178720127694,0.18323252369240728,Asian/Pacific Islander,Native American/Alaska Native,0.5959137455264231,0.16194145399814155,2.6549255434304517
Victim Race,graphsage_fairloss_a100_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020469174802969545,0.030736925668890434,0.007708483341260508,0.0031251068852473033,0.012783419674009344,Black,White,0.30011708296565626,0.11380429789711077,0.5392329431341778,0.019906367058817098,0.0137667792488844,0.025646615604657835,Black,White,0.7750215638604334,0.5211300878941286,1.1124710130751867,0.00035011316513078317,0.0001522267791746454,0.009887533985721227,Black,White,0.013631078537135645,0.0062638693446941075,0.40004670014522453
Victim Race,graphsage_fairloss_a100_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.021753765520932635,0.032830702410195124,0.007377723508560474,0.002179539592597524,0.012688732638350872,Black,White,0.27026678678226645,0.07044015311816068,0.48769842533691365,0.019663041896107236,0.0130653738794762,0.02561808623243684,Black,White,0.7203125930999948,0.4604210442512118,1.0232140250179118,0.0025828718951324547,0.00016914081924966908,0.011712322918895925,Black,White,0.09461787053387102,0.006707930814017283,0.45641270275920515
Victim Race,graphsage_fairloss_a100_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022524403416771404,0.03418426945993026,0.0061383406438239585,0.0012243041209113279,0.0112578787936436,Black,White,0.21556117558968646,0.04058123909429911,0.44091141967936115,0.018956200144582436,0.012609846562704122,0.025494688147053666,Black,White,0.6656881761671034,0.4295966740962408,0.9602453462898198,0.0016938916931100167,0.00011147844847924362,0.011132740050399131,Black,White,0.05948468908381282,0.0035616662673288203,0.40330584673318637
Victim Race,graphsage_fairloss_a5_sstate20_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.030445506400040748,0.2812013889155897,0.08777277504049438,0.03087503460104399,0.1733253193966729,Asian/Pacific Islander,Native American/Alaska Native,0.7728708307334943,0.21472700955310176,3.684260254070407,0.11640840887542353,0.037583941462476636,0.2517729037569629,Asian/Pacific Islander,Native American/Alaska Native,1.0250178786121937,0.2447312648161719,5.638969910140672,0.08499417385819963,0.04926209253396786,0.19058988450122297,Asian/Pacific Islander,Native American/Alaska Native,0.748404248663525,0.27486552347909476,3.7554101446776054
