attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,State|City,2814,156,50,139592,0.07145136208096148,0.06518401613691861,0.07731326566847842,0.026225323891084007,0.020446325896298127,0.03235625336127106,Female,Male,0.367037424162301,0.2884249915091298,0.4526764903365982,0.02191320279861897,0.014250796967628479,0.02885578334073223,Female,Male,0.30668698483017215,0.1993830599584961,0.41188940632370924,0.011108327263240014,0.0012335301170891253,0.02236894133450607,Male,Female,0.1554669769717361,0.017224469316675105,0.319896084093541
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2814,335,20,158686,0.06450173636264056,0.058840009663223676,0.07010596058531197,0.023834743106481593,0.01878237323147699,0.028696406358072593,Female,Male,0.3695209532419144,0.28842746696714683,0.44742301760382075,0.02068013204244612,0.014564709012573474,0.027018513293667095,Female,Male,0.32061357117859024,0.2233434114852361,0.42415358977031586,0.01258623536806286,0.0029191051940279937,0.024078182980470784,Male,Female,0.19513017909007505,0.04515012573401709,0.36828835973701757
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2814,242,30,151094,0.06674915633170386,0.06107784457559842,0.0726274093774979,0.026031380534879967,0.0206637225025573,0.03152608352006163,Female,Male,0.3899881581352038,0.3085428047443014,0.47441215017577554,0.022214212940923295,0.015535997053171168,0.029298194787579845,Female,Male,0.33280140396879,0.22751167589506338,0.4422009510366143,0.008695603330195478,0.0004490730232740478,0.020353769406090343,Male,Female,0.13027285748726872,0.006770664557247088,0.30143540429495264
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2814,156,50,139592,0.07145136208096148,0.06544951493570217,0.0775032014764045,0.02931460148830678,0.023799099570564454,0.034982143635629355,Female,Male,0.4102735152213114,0.3324245472574197,0.4915158446251387,0.02473873762068257,0.01772511941334738,0.03163578047499571,Female,Male,0.3462318547916711,0.24589943987781684,0.4500819490371482,0.006815921399569325,0.0003162173322207834,0.017916556800445946,Male,Female,0.09539246280352515,0.004537055891344224,0.25012116454400435
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2814,335,20,158686,0.06450173636264056,0.058840009663223676,0.07010596058531197,0.023834743106481593,0.01878237323147699,0.028696406358072593,Female,Male,0.3695209532419144,0.28842746696714683,0.44742301760382075,0.02068013204244612,0.014564709012573474,0.027018513293667095,Female,Male,0.32061357117859024,0.2233434114852361,0.42415358977031586,0.01258623536806286,0.0029191051940279937,0.024078182980470784,Male,Female,0.19513017909007505,0.04515012573401709,0.36828835973701757
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2814,242,30,151094,0.06674915633170386,0.06107784457559842,0.0726274093774979,0.026031380534879967,0.0206637225025573,0.03152608352006163,Female,Male,0.3899881581352038,0.3085428047443014,0.47441215017577554,0.022214212940923295,0.015535997053171168,0.029298194787579845,Female,Male,0.33280140396879,0.22751167589506338,0.4422009510366143,0.008695603330195478,0.0004490730232740478,0.020353769406090343,Male,Female,0.13027285748726872,0.006770664557247088,0.30143540429495264
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2814,156,50,139592,0.07145136208096148,0.06544951493570217,0.0775032014764045,0.02931460148830678,0.023799099570564454,0.034982143635629355,Female,Male,0.4102735152213114,0.3324245472574197,0.4915158446251387,0.02473873762068257,0.01772511941334738,0.03163578047499571,Female,Male,0.3462318547916711,0.24589943987781684,0.4500819490371482,0.006815921399569325,0.0003162173322207834,0.017916556800445946,Male,Female,0.09539246280352515,0.004537055891344224,0.25012116454400435
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2814,335,20,158686,0.06450173636264056,0.059082618300651375,0.06985508741080201,0.01961347595328633,0.013980456036096389,0.024961952923771426,Female,Male,0.3040767126487228,0.22205902436802344,0.387929057877051,0.016166728664356866,0.00962005887327278,0.022556144785263202,Female,Male,0.25064020871414316,0.14982814450325582,0.35518997543063985,0.015490820705290842,0.0064229988380708775,0.027265804652551844,Male,Female,0.24016129764629304,0.09823378478389698,0.4224718726286748
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2814,242,30,151094,0.06674915633170386,0.060943030840111406,0.07281804646493177,0.02181069687056536,0.016341313533690616,0.027797265140041136,Female,Male,0.32675614298672306,0.2502932803418384,0.4159447457319555,0.017626080865550953,0.011217616433592278,0.024199957172951956,Female,Male,0.2640644741329725,0.16729256590896663,0.36783913899743426,0.011157708285363388,0.001971021420768361,0.021670684166377782,Male,Female,0.16715879119005148,0.029225937034810186,0.3262522168650284
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2814,156,50,139592,0.07145136208096148,0.06520812987785139,0.07723987444329562,0.024935204997539262,0.019408480246927068,0.031187935016252635,Female,Male,0.34898152073413524,0.2675587751437732,0.4356023497615651,0.019851456306559934,0.013459766010654486,0.027074806023644562,Female,Male,0.2778317407590672,0.1853684759288216,0.3797199614449765,0.008574373063361729,0.0005051684239587129,0.019263819302083304,Male,Female,0.12000293365501016,0.007545028347240752,0.2729229646363841
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2814,335,20,158686,0.06450173636264056,0.059082618300651375,0.06985508741080201,0.01961347595328633,0.013980456036096389,0.024961952923771426,Female,Male,0.3040767126487228,0.22205902436802344,0.387929057877051,0.016166728664356866,0.00962005887327278,0.022556144785263202,Female,Male,0.25064020871414316,0.14982814450325582,0.35518997543063985,0.015490820705290842,0.0064229988380708775,0.027265804652551844,Male,Female,0.24016129764629304,0.09823378478389698,0.4224718726286748
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2814,242,30,151094,0.06674915633170386,0.060943030840111406,0.07281804646493177,0.02181069687056536,0.016341313533690616,0.027797265140041136,Female,Male,0.32675614298672306,0.2502932803418384,0.4159447457319555,0.017626080865550953,0.011217616433592278,0.024199957172951956,Female,Male,0.2640644741329725,0.16729256590896663,0.36783913899743426,0.011157708285363388,0.001971021420768361,0.021670684166377782,Male,Female,0.16715879119005148,0.029225937034810186,0.3262522168650284
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2814,156,50,139592,0.07145136208096148,0.06520812987785139,0.07723987444329562,0.024935204997539262,0.019408480246927068,0.031187935016252635,Female,Male,0.34898152073413524,0.2675587751437732,0.4356023497615651,0.019851456306559934,0.013459766010654486,0.027074806023644562,Female,Male,0.2778317407590672,0.1853684759288216,0.3797199614449765,0.008574373063361729,0.0005051684239587129,0.019263819302083304,Male,Female,0.12000293365501016,0.007545028347240752,0.2729229646363841
