block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,50,California,San Francisco,922,471,387.24127028774194,1.216295979119221,5.769267684600133,0.00019998000199980003,2,0.44577006507592193,0.44143167028199565,0.0017598240175982402,cold
county,50,Michigan,Genesee,597,229,177.57233798437727,1.2896152779164698,4.781629114668893,0.00019998000199980003,36,0.254606365159129,0.7386934673366834,0.0017598240175982402,cold
county,50,California,Alameda,1603,731,674.8389494743989,1.0832214124115722,2.929315337146038,0.004399560043995601,5,0.30442919525888956,0.6294447910168434,0.020376909677453307,cold
county,50,Texas,Starr,65,22,12.948271167510272,1.6990685254725182,2.9205784157727432,0.0071992800719928,12,0.9846153846153847,0.0,0.03167683231676832,cold
county,50,Texas,Bell,180,52,37.67546364567901,1.3802086283273616,2.7150098229346655,0.013798620137986202,19,0.6222222222222222,0.36666666666666664,0.05279472052794721,
county,50,California,Kern,697,239,218.5750603783361,1.0934458834704652,1.7318249004948176,0.09559044095590441,17,0.7905308464849354,0.17790530846484937,0.24741055306234086,
county,50,California,Madera,98,38,30.72972635178924,1.2365876469247326,1.644841676109424,0.1321867813218678,4,0.7857142857142857,0.1326530612244898,0.31439018260336127,
county,50,Texas,Hidalgo,356,85,73.72857846331445,1.1528772393501923,1.556085944429843,0.1461853814618538,35,0.9971910112359551,0.0028089887640449437,0.330305430995362,
county,50,Michigan,Saginaw,254,84,73.76595906666833,1.1387366349305148,1.4625883366862282,0.1725827417258274,11,0.31496062992125984,0.6732283464566929,0.37042149443592226,
county,50,California,Monterey,325,148,135.95268024470533,1.0886140658176826,1.4022478577519693,0.17898210178982102,1,0.8676923076923077,0.08615384615384615,0.37501011803581547,
county,50,Texas,Ector,112,30,24.18583951665999,1.2403952312399589,1.40036674249604,0.20237976202379762,14,0.8214285714285714,0.17857142857142858,0.402081530977337,
county,50,California,San Mateo,322,129,119.3071402796199,1.0812429138579884,1.1491123324965116,0.270972902709729,3,0.639751552795031,0.2391304347826087,0.46756108702855204,
county,50,California,Los Angeles,13406,5365,5303.457128245377,1.011604293249936,1.1187423646278933,0.2653734626537346,68,0.5986871550052215,0.35320005967477247,0.4670572942705729,
