family,timestamp,model,tag,seed,attribute,blind,group_set,params,notes,metric,value,lo,hi,std
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},mcc,0.2522235418420859,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},mcc,0.2510596952161508,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},mcc,0.2516676471185179,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},mcc,0.2501486182245616,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},mcc,0.2513124378444607,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},mcc,0.2505535594986583,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},mcc,0.2486309804987286,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},mcc,0.2483270756751107,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},mcc,0.25106031379456,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},mcc,0.2500985464800215,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},mcc,0.2487318899117763,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},mcc,0.2510594620868163,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},mcc,0.2500980955900085,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},mcc,0.251160513891159,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},mcc,0.2505028242694346,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},mcc,0.250755749338492,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},mcc,0.2489849521795737,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},mcc,0.2484286966514929,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},mcc,0.2473667595968235,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},mcc,0.2522235418420859,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},mcc,0.2481753158044145,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},mcc,0.2484795825860623,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},precision,0.7848930646557053,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},precision,0.7841717715487903,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},precision,0.7844118919587119,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},precision,0.7845498332715821,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},precision,0.78458779145278,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},precision,0.7842349304482226,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},precision,0.783314807953563,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},precision,0.7834930448222566,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},precision,0.7833209693372898,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},precision,0.7843028282079783,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},precision,0.783940704138357,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},precision,0.7848930646557053,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},precision,0.7844774273345702,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},precision,0.784071234232006,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},precision,0.7844411437059042,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},precision,0.7845915841584158,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},precision,0.7843962848297213,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},precision,0.7835645281149368,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},precision,0.7831959848813433,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},precision,0.783711863357881,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},precision,0.7833240551741201,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},precision,0.7836431226765799,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},selection_rate_amplification,0.7620704385463232,0.5940763107425463,0.95381690534714,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},selection_rate_amplification,0.5417279191114688,0.3737782067263273,0.7221063817777226,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},selection_rate_amplification,0.4796338268832928,0.3211775809949076,0.6400555159472947,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},selection_rate_amplification,0.7620704385463232,0.5940763107425463,0.95381690534714,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},selection_rate_amplification,0.6735516532864505,0.5128701126769066,0.861605180815115,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},selection_rate_amplification,0.6075444653914867,0.4450535828016023,0.775588250239175,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},selection_rate_amplification,0.4215958115331112,0.2567525924474707,0.5894191754007118,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},selection_rate_amplification,0.2173822788027712,0.0565028318079855,0.3894288741092703,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},selection_rate_amplification,0.1598095702090707,0.0211350477474925,0.3235588128800762,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},selection_rate_amplification,0.1136651203513463,0.0061707797318009,0.2754718701746619,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},selection_rate_amplification,0.3712523035861807,0.2097454366633163,0.5391593637586006,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},selection_rate_amplification,0.3078576118960365,0.1447238471021464,0.4715843384601519,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},selection_rate_amplification,0.3734948138419942,0.2062463238811706,0.5432094889073541,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},selection_rate_amplification,0.4677515586717227,0.3097758332673244,0.6474352213741218,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},selection_rate_amplification,0.3095394945878966,0.1459333944310924,0.484939783604627,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},selection_rate_amplification,0.647962252960241,0.487934214646781,0.8301617888357183,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},selection_rate_amplification,0.5524049086685443,0.4005748917716587,0.7340331429708267,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},selection_rate_amplification,0.0381053753874614,0.0031802096760161,0.2080329725887111,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},selection_rate_amplification,0.1492787392234533,0.0137769903286548,0.3057278448936373,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},selection_rate_amplification,0.1979008239954249,0.0349839177388985,0.3609534632077315,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},selection_rate_amplification,0.0138246944438556,0.002683057057376,0.2205872849892602,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},selection_rate_amplification,0.1056959478065627,0.0066976236508625,0.2599496953575939,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},selection_rate_gap,0.0654224293556752,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},selection_rate_gap,0.0465064050846432,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},selection_rate_gap,0.0411757346416961,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},selection_rate_gap,0.0361932713848431,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},selection_rate_gap,0.0578232447102755,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},selection_rate_gap,0.0521566417709692,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},selection_rate_gap,0.0186618927316986,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},selection_rate_gap,0.0137193752552681,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},selection_rate_gap,0.0097579540292563,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},selection_rate_gap,0.0318713682830018,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},selection_rate_gap,0.0654224293556752,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},selection_rate_gap,0.0264290436252777,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},selection_rate_gap,0.0320638839106519,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},selection_rate_gap,0.0265734303460153,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},selection_rate_gap,0.0401556624628834,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},selection_rate_gap,0.0556264389421775,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},selection_rate_gap,0.047423006175169,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},selection_rate_gap,0.0032712805841321,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},selection_rate_gap,0.0128153216253604,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},selection_rate_gap,0.0169894435243647,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},selection_rate_gap,0.0090738143468028,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},selection_rate_gap,0.0011868261119565,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},sensitivity,0.6519819264736085,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},sensitivity,0.6506982953378517,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},sensitivity,0.6516225097555967,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},sensitivity,0.6523413431916204,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},sensitivity,0.6513657835284453,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},sensitivity,0.6513144382830149,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},sensitivity,0.6513144382830149,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},sensitivity,0.6505956048469912,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},sensitivity,0.6506982953378517,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},sensitivity,0.6521359622098993,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},sensitivity,0.6516738550010269,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},sensitivity,0.6513144382830149,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},sensitivity,0.6510577120558636,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},sensitivity,0.6510063668104333,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},sensitivity,0.6504415691107004,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},sensitivity,0.6508009858287123,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},sensitivity,0.6502361881289792,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},sensitivity,0.6496713904292463,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},sensitivity,0.6490039022386527,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},sensitivity,0.6519819264736085,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},sensitivity,0.6502361881289792,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},sensitivity,0.6494146642020949,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},specificity,0.6164443954590544,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},specificity,0.6155626584371211,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},specificity,0.6155626584371211,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},specificity,0.6154524413093795,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},specificity,0.6161137440758294,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},specificity,0.6153422241816379,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},specificity,0.6132480987545464,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},specificity,0.613688967265513,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},specificity,0.614019618648738,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},specificity,0.6150115727984129,,,
mitigate_threshold,2026-07-27T16:18:16,xgboost_blind,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},specificity,0.6144604871597046,,,
