model,attribute,criterion,lambda,n_eval,acc_auc,acc_mcc,acc_f1,acc_sensitivity,acc_specificity,acc_balanced_accuracy,acc_precision,dp_gap,dp_amplification,dp_amplification_lo,dp_amplification_hi,tpr_gap,tpr_amplification,base_rate_gap,groups,thresholds
xgboost,Victim Race,tpr,0.7,28549,0.7015770788621998,0.26764393515166857,0.7221727019498607,0.6655884165126309,0.6185385208861457,0.6420634686993882,0.7892717973697029,0.04639812728010728,0.9790695268856906,0.7282034775547288,1.3573904475931804,0.022021805614611756,0.4646928673242073,0.047390022879881144,Black | White,Black=0.478; White=0.512
xgboost,Victim Race,tpr,0.8,28549,0.7015770788621998,0.2675926809178573,0.7221371068832001,0.6655370712672006,0.6185385208861457,0.6420377960766732,0.7892589660841502,0.040108705115233234,0.8463533604298152,0.6019985105140626,1.1826202590963337,0.015683058138756367,0.3309358634096465,0.047390022879881144,Black | White,Black=0.476; White=0.513
xgboost,Victim Race,tpr,0.9,28549,0.7015770788621998,0.26835846414626846,0.7225687868998552,0.6661018689669337,0.618758955141629,0.6424304120542814,0.7894961051606622,0.030981896009280696,0.6537641074326993,0.4309391160489225,0.9576958936284127,0.005486045038114673,0.11576371364116193,0.047390022879881144,Black | White,Black=0.472; White=0.514
xgboost,Victim Race,tpr,1.0,28549,0.7015770788621998,0.2672433772093974,0.7221943748259537,0.665793797494352,0.6178772181196958,0.6418355078070239,0.7890349275891445,0.023934715025480946,0.5050581023382906,0.26148751402932724,0.7890458638972037,0.0003454841313015322,0.0072902292572684805,0.047390022879881144,Black | White,Black=0.468; White=0.515
xgboost,Victim Sex,dp,0.0,28549,0.7015770788621998,0.2680966233999282,0.7236798221234019,0.6684637502567262,0.6158933098203461,0.6421785300385361,0.7888390693165294,0.2027210168510577,2.3613873060927646,2.0390405505924076,2.768164661957474,0.18536021048536533,2.1591606775355463,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
xgboost,Victim Sex,dp,0.1,28549,0.7015770788621998,0.2688981607216572,0.7236882351305508,0.6681556787841446,0.6171056982255042,0.6426306885048244,0.7892885303572512,0.1805635652536448,2.1032871556977137,1.8121417209705162,2.461942604979098,0.16479124934166445,1.9195639919095233,0.08584827077201795,Male | Female,Female=0.511; Male=0.498
xgboost,Victim Sex,dp,0.2,28549,0.7015770788621998,0.2672835986309207,0.7233664081825509,0.6681556787841446,0.6153422241816379,0.6417489514828912,0.7885232987941586,0.161274784417048,1.878602596962444,1.6163408849226575,2.1757077941369607,0.14677805191835847,1.7097380133392324,0.08584827077201795,Male | Female,Female=0.519; Male=0.495
xgboost,Victim Sex,dp,0.3,28549,0.7015770788621998,0.26758446203520936,0.7233758652322575,0.6680529882932841,0.6157830926926045,0.6419180404929443,0.7886888525186397,0.13884901719438536,1.6173769832023557,1.393381347993432,1.9013350962320883,0.12594427779882178,1.4670566648137195,0.08584827077201795,Male | Female,Female=0.529; Male=0.493
xgboost,Victim Sex,dp,0.4,28549,0.7015770788621998,0.2673807566941175,0.7232847770488158,0.6679502978024235,0.6156728755648628,0.6418115866836431,0.7886154219204655,0.12030887120013489,1.401412866190769,1.1896421320163055,1.6619014559337222,0.10894938181867819,1.2690923281146624,0.08584827077201795,Male | Female,Female=0.538; Male=0.491
xgboost,Victim Sex,dp,0.5,28549,0.7015770788621998,0.26584181832132414,0.7222701349283628,0.6665126309303758,0.6155626584371211,0.6410376446837485,0.7882081486429049,0.09405379478246279,1.0955817040536058,0.9240127570768427,1.3177928151487415,0.08363562735536234,0.9742261154854057,0.08584827077201795,Male | Female,Female=0.550; Male=0.488
xgboost,Victim Sex,dp,0.6,28549,0.7015770788621998,0.26471972518424314,0.7216919437873939,0.665793797494352,0.6151217899261545,0.6404577937102532,0.7878364420681694,0.07050760600391748,0.8213049065503049,0.6626167675954046,1.0114335420581106,0.060052712342354986,0.6995215139724053,0.08584827077201795,Male | Female,Female=0.559; Male=0.485
xgboost,Victim Sex,dp,0.7,28549,0.7015770788621998,0.2647025916080642,0.7211297420756504,0.664664202094886,0.6163341783313127,0.6404991902130993,0.7880798733714842,0.04494894395843407,0.5235858981691345,0.36578637813435594,0.6970633551609363,0.03729472159943392,0.4344260083988791,0.08584827077201795,Male | Female,Female=0.568; Male=0.483
xgboost,Victim Sex,dp,0.8,28549,0.7015770788621998,0.2651079392755665,0.7212612462048411,0.6647668925857465,0.6166648297145376,0.640715861150142,0.7882496194824962,0.027273178584551916,0.31769048274693434,0.16183948828745554,0.47752373307716584,0.019739714325039737,0.22993723865983626,0.08584827077201795,Male | Female,Female=0.575; Male=0.481
xgboost,Victim Sex,dp,0.9,28549,0.7015770788621998,0.2637382173153199,0.720759867413164,0.6643047853768741,0.6156728755648628,0.6399888304708685,0.7877016742770168,0.010417756487370533,0.12135080175390296,0.010375303472258592,0.2909558748046703,0.0026176444157790524,0.030491521753892654,0.08584827077201795,Male | Female,Female=0.584; Male=0.479
xgboost,Victim Sex,dp,1.0,28549,0.7015770788621998,0.2630698917688327,0.7201939691210077,0.6634319162045594,0.6158933098203461,0.6396626130124528,0.78757771546995,0.007545812475958313,0.08789708177113165,0.004633593676913959,0.2574429226609315,0.015451291133884104,0.17998372005555197,0.08584827077201795,Male | Female,Female=0.593; Male=0.477
xgboost,Victim Sex,tpr,0.0,28549,0.7015770788621998,0.2680966233999282,0.7236798221234019,0.6684637502567262,0.6158933098203461,0.6421785300385361,0.7888390693165294,0.2027210168510577,2.3613873060927646,2.0390405505924076,2.768164661957474,0.18536021048536533,2.1591606775355463,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
xgboost,Victim Sex,tpr,0.1,28549,0.7015770788621998,0.26884677037046245,0.7236527445637061,0.6681043335387143,0.6171056982255042,0.6426050158821093,0.7892757491204658,0.18060760259731223,2.10380012285793,1.8126167407939129,2.46250797662831,0.16485745258562334,1.9203351576343952,0.08584827077201795,Male | Female,Female=0.511; Male=0.498
xgboost,Victim Sex,tpr,0.2,28549,0.7015770788621998,0.2680302648246341,0.7232373800584063,0.6675908810844116,0.6167750468422792,0.6421829639633454,0.7890041871472784,0.16103510973451396,1.8758107564235642,1.6268756728820137,2.177754406221192,0.14691569096507717,1.7113412960318357,0.08584827077201795,Male | Female,Female=0.519; Male=0.496
xgboost,Victim Sex,tpr,0.3,28549,0.7015770788621998,0.26792934947259844,0.7232172655467793,0.6675908810844116,0.6166648297145376,0.6421278553994746,0.7889563106796117,0.1395976520367317,1.6260974249260385,1.3870406090286447,1.9077286572597667,0.1265401069944524,1.4739971563375724,0.08584827077201795,Male | Female,Female=0.529; Male=0.494
xgboost,Victim Sex,tpr,0.4,28549,0.7015770788621998,0.2675716246785156,0.7230195816644415,0.6673341548572602,0.616554612586796,0.6419443837220281,0.7888443797038116,0.12270228415912798,1.4292924371765274,1.2229566241616234,1.6866661665998195,0.1115156106566747,1.2989849376561113,0.08584827077201795,Male | Female,Female=0.538; Male=0.491
xgboost,Victim Sex,tpr,0.5,28549,0.7015770788621998,0.26546971290152366,0.7216127415492566,0.6653316902854796,0.6164443954590544,0.640888042872267,0.7882954130672831,0.09693161852179766,1.1291039138017478,0.9547584422381105,1.3416593314121563,0.08633949524007767,1.0057220077194593,0.08584827077201795,Male | Female,Female=0.549; Male=0.489
xgboost,Victim Sex,tpr,0.6,28549,0.7015770788621998,0.2648190627601879,0.721660961286911,0.6656911070034914,0.6153422241816379,0.6405166655925647,0.7879064114250988,0.0765183245660731,0.8913205109195289,0.7201847112602888,1.071857457066402,0.06579578688015508,0.7664194780915852,0.08584827077201795,Male | Female,Female=0.557; Male=0.486
xgboost,Victim Sex,tpr,0.7,28549,0.7015770788621998,0.2656157494452039,0.7214639852932985,0.6649722735674677,0.6169954810977626,0.6409838773326151,0.7884451479361987,0.052080084076472244,0.6066526862815695,0.4406427926129737,0.7661782911505906,0.04398466177763671,0.5123534974215627,0.08584827077201795,Male | Female,Female=0.565; Male=0.484
xgboost,Victim Sex,tpr,0.8,28549,0.7015770788621998,0.2645489200480964,0.7210228697178195,0.6645101663585952,0.6163341783313127,0.6404221723449539,0.7880411617853011,0.03557286916538538,0.41436908216653645,0.2538871143199041,0.5777021580156356,0.028339083460450443,0.33010663121810374,0.08584827077201795,Male | Female,Female=0.572; Male=0.482
xgboost,Victim Sex,tpr,0.9,28549,0.7015770788621998,0.2642520107900528,0.7211672328339923,0.6649209283220374,0.6155626584371211,0.6402417933795792,0.7878087358559436,0.01913736268865296,0.2229207707569893,0.05276908263015746,0.3846404181183363,0.011568049995961838,0.1347499476918109,0.08584827077201795,Male | Female,Female=0.579; Male=0.480
xgboost,Victim Sex,tpr,1.0,28549,0.7015770788621998,0.2637426356715696,0.7209133945976052,0.6646128568494557,0.6153422241816379,0.6399775405155468,0.7876353900450286,0.0024580899661412747,0.028632958404824195,0.002443189479634443,0.2014460288980243,0.0045714363715162465,0.053250185826763274,0.08584827077201795,Male | Female,Female=0.588; Male=0.478
xgboost_blind,Victim Race,dp,0.0,28549,0.6824248637344836,0.25222354184208595,0.7122903461042239,0.6519819264736085,0.6164443954590544,0.6342131609663315,0.7848930646557053,0.029983962808928344,0.632706231962122,0.40832166825083893,0.9172556724296632,0.0020170471812195334,0.04256269692741267,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,dp,0.1,28549,0.6824248637344836,0.25171747209511197,0.7120859394721342,0.6517765454918875,0.6161137440758294,0.6339451447838584,0.7846943190950114,0.02634249644032649,0.5558658730150112,0.3262056526198654,0.8408229079539415,0.001330095311100954,0.02806699027076498,0.047390022879881144,Black | White,Black=0.499; White=0.501
xgboost_blind,Victim Race,dp,0.2,28549,0.6824248637344836,0.2510091562558414,0.711893877779959,0.6516738550010269,0.6154524413093795,0.6335631481552032,0.7843767381496817,0.022995719763479472,0.485243905067664,0.24363239953387775,0.7726752265159862,0.004741128194979849,0.1000448598009147,0.047390022879881144,Black | White,Black=0.498; White=0.501
xgboost_blind,Victim Race,dp,0.3,28549,0.6824248637344836,0.25156616250053243,0.7122388896677415,0.6521359622098993,0.6155626584371211,0.6338493103235102,0.7845450614614862,0.018327073783405146,0.38672852785613826,0.14370372761908856,0.6486988689677554,0.0104726814218431,0.22098916154541778,0.047390022879881144,Black | White,Black=0.497; White=0.502
xgboost_blind,Victim Race,dp,0.4,28549,0.6824248637344836,0.25141419873380244,0.7121305591385789,0.6519819264736085,0.6155626584371211,0.6337722924553648,0.7845051278882985,0.016436876806058542,0.34684255898590455,0.11883261144708185,0.6239232124222464,0.012114307472224306,0.2556299139785241,0.047390022879881144,Black | White,Black=0.496; White=0.502
xgboost_blind,Victim Race,dp,0.5,28549,0.6824248637344836,0.25121141324962826,0.711881521373275,0.6515711645101664,0.6157830926926045,0.6336771286013854,0.7844955489614244,0.013043779520614085,0.27524315727122517,0.04746861529206835,0.5367810621140782,0.01579699228482001,0.33334004342771545,0.047390022879881144,Black | White,Black=0.496; White=0.504
xgboost_blind,Victim Race,dp,0.6,28549,0.6824248637344836,0.25131268108082144,0.7119537779772256,0.6516738550010269,0.6157830926926045,0.6337284738468156,0.7845221906292495,0.00942336486140205,0.1988470207175744,0.014519969217034813,0.4398093154913173,0.019104144400119427,0.40312587416432455,0.047390022879881144,Black | White,Black=0.494; White=0.504
xgboost_blind,Victim Race,dp,0.7,28549,0.6824248637344836,0.25151550566315073,0.7122027815163751,0.6520846169644691,0.6155626584371211,0.6338236377007951,0.7845317519149988,0.007364788448638859,0.15540799520832244,0.00938924609397539,0.39542460229794824,0.020981336828222896,0.44273742769451724,0.047390022879881144,Black | White,Black=0.494; White=0.505
xgboost_blind,Victim Race,dp,0.8,28549,0.6824248637344836,0.2522738508997132,0.7121696684059923,0.6517252002464572,0.6167750468422792,0.6342501235443683,0.7849721706864564,0.0035001876563869327,0.07385916789402722,0.0048617969990591295,0.31753612577571394,0.025043459164141413,0.5284542534959042,0.047390022879881144,Black | White,Black=0.493; White=0.505
xgboost_blind,Victim Race,dp,0.9,28549,0.6824248637344836,0.2522239668444398,0.7124470739982615,0.6522899979461901,0.6161137440758294,0.6342018710110098,0.7848273305739173,0.0009495410898551215,0.02003672993072636,0.003907048242495552,0.31165062965938434,0.029217271920692345,0.6165279133700562,0.047390022879881144,Black | White,Black=0.492; White=0.506
xgboost_blind,Victim Race,dp,1.0,28549,0.6824248637344836,0.25227447016090054,0.7124309469728836,0.6522386527007599,0.616223961203571,0.6342313069521655,0.7848625270312017,0.0037153727628294053,0.07839989383939971,0.005502435472122755,0.3778357693255313,0.031849434569414914,0.6720704619650268,0.047390022879881144,Black | White,Black=0.491; White=0.507
xgboost_blind,Victim Race,tpr,0.0,28549,0.6824248637344836,0.25222354184208595,0.7122903461042239,0.6519819264736085,0.6164443954590544,0.6342131609663315,0.7848930646557053,0.029983962808928344,0.632706231962122,0.40832166825083893,0.9172556724296632,0.0020170471812195334,0.04256269692741267,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.1,28549,0.6824248637344836,0.2522236719522056,0.7123425975264324,0.6520846169644691,0.6163341783313127,0.6342093976478909,0.7848711451702615,0.03016077662398109,0.6364372665619766,0.3986174478020755,0.9185976639925989,0.0021848183413570865,0.04610291805291836,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.2,28549,0.6824248637344836,0.2522236719522056,0.7123425975264324,0.6520846169644691,0.6163341783313127,0.6342093976478909,0.7848711451702615,0.03016077662398109,0.6364372665619766,0.3986174478020755,0.9185976639925989,0.0021848183413570865,0.04610291805291836,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.3,28549,0.6824248637344836,0.2521225072844934,0.712322620449829,0.6520846169644691,0.616223961203571,0.63415428908402,0.7848226424422198,0.030219714562331967,0.6376809447619275,0.39988225126972116,0.9202330166449227,0.0021848183413570865,0.04610291805291836,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.4,28549,0.6824248637344836,0.2521225072844934,0.712322620449829,0.6520846169644691,0.616223961203571,0.63415428908402,0.7848226424422198,0.030219714562331967,0.6376809447619275,0.39988225126972116,0.9202330166449227,0.0021848183413570865,0.04610291805291836,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.5,28549,0.6824248637344836,0.25181854288769845,0.7120536340430307,0.6516738550010269,0.6163341783313127,0.6340040166661698,0.7847647313423607,0.03124689417380444,0.6593559630263426,0.42777939298668977,0.9488290108695702,0.003598687666069078,0.07593766466816493,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost_blind,Victim Race,tpr,0.6,28549,0.6824248637344836,0.25191992158833115,0.7121781567285578,0.651879235982748,0.616223961203571,0.6340515985931595,0.7847694399802201,0.03154158386555905,0.6655743540261013,0.4349579964418782,0.9547473245779389,0.003934229986344184,0.08301810691917631,0.047390022879881144,Black | White,Black=0.500; White=0.499
xgboost_blind,Victim Race,tpr,0.7,28549,0.6824248637344836,0.25207185749016003,0.7122865075581233,0.6520332717190388,0.616223961203571,0.6341286164613049,0.784809344292689,0.032029921891937985,0.6758790130387529,0.4461700336010609,0.9725432939209178,0.0046492098299421025,0.09810524552238331,0.047390022879881144,Black | White,Black=0.500; White=0.499
xgboost_blind,Victim Race,tpr,0.8,28549,0.6824248637344836,0.25242613910189604,0.712434797240451,0.6521873074553296,0.6164443954590544,0.634315851457192,0.7849462365591398,0.03240038404161505,0.6836963156515005,0.45364094483949263,0.9815710184711208,0.004900866570148543,0.10341557721064419,0.047390022879881144,Black | White,Black=0.500; White=0.499
xgboost_blind,Victim Race,tpr,0.9,28549,0.6824248637344836,0.2522239668444398,0.7124470739982615,0.6522899979461901,0.6161137440758294,0.6342018710110098,0.7848273305739173,0.03269507373336966,0.6899147066512592,0.4638068369010579,1.0010785513813636,0.005068637730286096,0.10695579833614988,0.047390022879881144,Black | White,Black=0.500; White=0.499
xgboost_blind,Victim Race,tpr,1.0,28549,0.6824248637344836,0.2522239668444398,0.7124470739982615,0.6522899979461901,0.6161137440758294,0.6342018710110098,0.7848273305739173,0.03269507373336966,0.6899147066512592,0.4638068369010579,1.0010785513813636,0.005068637730286096,0.10695579833614988,0.047390022879881144,Black | White,Black=0.500; White=0.499
xgboost_blind,Victim Sex,dp,0.0,28549,0.6824248637344836,0.25222354184208595,0.7122903461042239,0.6519819264736085,0.6164443954590544,0.6342131609663315,0.7848930646557053,0.06542242935567522,0.7620704385463232,0.5940763107425463,0.9538169053471399,0.044492674986435166,0.5182710680869934,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
xgboost_blind,Victim Sex,dp,0.1,28549,0.6824248637344836,0.25116051389115907,0.7115837916713436,0.6510063668104333,0.6163341783313127,0.6336702725708729,0.7845915841584158,0.05562643894217756,0.647962252960241,0.487934214646781,0.8301617888357183,0.0339386038850612,0.39533241123970797,0.08584827077201795,Male | Female,Female=0.503; Male=0.499
xgboost_blind,Victim Sex,dp,0.2,28549,0.6824248637344836,0.25050282426943465,0.7111660023578286,0.6504415691107004,0.616223961203571,0.6333327651571357,0.7843962848297213,0.047423006175169036,0.5524049086685443,0.4005748917716587,0.7340331429708267,0.02610318833457881,0.3040619001389028,0.08584827077201795,Male | Female,Female=0.506; Male=0.498
xgboost_blind,Victim Sex,dp,0.3,28549,0.6824248637344836,0.250755749338492,0.7113992254588315,0.6508009858287123,0.6161137440758294,0.6334573649522708,0.7844411437059042,0.04015566246288349,0.4677515586717227,0.30977583326732444,0.6474352213741218,0.02061969421381371,0.24018764767635428,0.08584827077201795,Male | Female,Female=0.509; Male=0.497
xgboost_blind,Victim Sex,dp,0.4,28549,0.6824248637344836,0.2510594620868163,0.7117208101890815,0.6513144382830149,0.6158933098203461,0.6336038740516805,0.7844774273345702,0.03206388391065196,0.37349481384199423,0.20624632388117067,0.5432094889073541,0.011984607177023099,0.13960219663422102,0.08584827077201795,Male | Female,Female=0.511; Male=0.497
xgboost_blind,Victim Sex,dp,0.5,28549,0.6824248637344836,0.25009809559000856,0.7114003590664273,0.6510577120558636,0.6151217899261545,0.6330897509910091,0.784071234232006,0.026573430346015336,0.30953949458789665,0.14593339443109246,0.48493978360462703,0.00640965702852081,0.07466262244865185,0.08584827077201795,Male | Female,Female=0.514; Male=0.496
xgboost_blind,Victim Sex,dp,0.6,28549,0.6824248637344836,0.24898495217957378,0.7107618913989056,0.6502361881289792,0.6147911385429295,0.6325136633359544,0.783711863357881,0.01698944352436471,0.19790082399542497,0.034983917738898536,0.3609534632077315,0.004047725486315157,0.04714976143275449,0.08584827077201795,Male | Female,Female=0.517; Male=0.495
xgboost_blind,Victim Sex,dp,0.7,28549,0.6824248637344836,0.24817531580441451,0.7106023623151811,0.6502361881289792,0.6139094015209964,0.6320727948249878,0.7833240551741201,0.009073814346802878,0.10569594780656277,0.006697623650862516,0.2599496953575939,0.012020780083516147,0.14002355522616178,0.08584827077201795,Male | Female,Female=0.520; Male=0.494
xgboost_blind,Victim Sex,dp,0.8,28549,0.6824248637344836,0.2484795825860623,0.7102425876010782,0.6494146642020949,0.6151217899261545,0.6322682270641247,0.7836431226765799,0.0011868261119565293,0.01382469444385562,0.0026830570573760475,0.2205872849892602,0.02011577605103343,0.23431777798359707,0.08584827077201795,Male | Female,Female=0.523; Male=0.494
xgboost_blind,Victim Sex,dp,0.9,28549,0.6824248637344836,0.24842869665149298,0.7103637996856053,0.6496713904292463,0.6147911385429295,0.6322312644860879,0.7835645281149368,0.0032712805841321746,0.0381053753874614,0.003180209676016146,0.20803297258871117,0.02517156536546583,0.29320992885590474,0.08584827077201795,Male | Female,Female=0.525; Male=0.493
xgboost_blind,Victim Sex,dp,1.0,28549,0.6824248637344836,0.24736675959682358,0.7098132809209603,0.6490039022386527,0.614350270031963,0.6316770861353078,0.7831959848813433,0.012815321625360476,0.1492787392234533,0.013776990328654806,0.30572784489363736,0.034351066020104404,0.40013695920944575,0.08584827077201795,Male | Female,Female=0.529; Male=0.492
xgboost_blind,Victim Sex,tpr,0.0,28549,0.6824248637344836,0.25222354184208595,0.7122903461042239,0.6519819264736085,0.6164443954590544,0.6342131609663315,0.7848930646557053,0.06542242935567522,0.7620704385463232,0.5940763107425463,0.9538169053471399,0.044492674986435166,0.5182710680869934,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
xgboost_blind,Victim Sex,tpr,0.1,28549,0.6824248637344836,0.2513124378444607,0.71179688595876,0.6513657835284453,0.6161137440758294,0.6337397638021374,0.78458779145278,0.057823244710275556,0.6735516532864505,0.5128701126769066,0.861605180815115,0.036428164361497095,0.4243319525705668,0.08584827077201795,Male | Female,Female=0.502; Male=0.499
xgboost_blind,Victim Sex,tpr,0.2,28549,0.6824248637344836,0.2505535594986583,0.7116209923985302,0.6513144382830149,0.6153422241816379,0.6333283312323263,0.7842349304482226,0.052156641770969236,0.6075444653914867,0.44505358280160234,0.775588250239175,0.030588401237159002,0.3563077154855077,0.08584827077201795,Male | Female,Female=0.504; Male=0.499
xgboost_blind,Victim Sex,tpr,0.3,28549,0.6824248637344836,0.2501486182245616,0.7112270954345203,0.6506982953378517,0.6155626584371211,0.6331304768874864,0.7841717715487903,0.04650640508464321,0.5417279191114688,0.3737782067263273,0.7221063817777226,0.025476873796369204,0.2967663013740439,0.08584827077201795,Male | Female,Female=0.506; Male=0.498
xgboost_blind,Victim Sex,tpr,0.4,28549,0.6824248637344836,0.25105969521615085,0.7118777170102369,0.6516225097555967,0.6155626584371211,0.6335925840963589,0.7844118919587119,0.041175734641696105,0.4796338268832928,0.3211775809949076,0.6400555159472947,0.02133223222095959,0.24848761692137405,0.08584827077201795,Male | Female,Female=0.508; Male=0.497
xgboost_blind,Victim Sex,tpr,0.5,28549,0.6824248637344836,0.2516676471185179,0.712363330529857,0.6523413431916204,0.6154524413093795,0.6338968922504999,0.7845498332715821,0.036193271384843184,0.42159581153311126,0.25675259244747073,0.5894191754007118,0.016566508666141067,0.19297428494670252,0.08584827077201795,Male | Female,Female=0.509; Male=0.497
xgboost_blind,Victim Sex,tpr,0.6,28549,0.6824248637344836,0.25106031379456006,0.712139052425007,0.6521359622098993,0.6150115727984129,0.6335737675041562,0.7843028282079783,0.031871368283001855,0.3712523035861807,0.2097454366633163,0.5391593637586006,0.01210654854733928,0.14102262559824771,0.08584827077201795,Male | Female,Female=0.511; Male=0.496
xgboost_blind,Victim Sex,tpr,0.7,28549,0.6824248637344836,0.25009854648002156,0.7117142376493019,0.6516738550010269,0.6144604871597046,0.6330671710803657,0.783940704138357,0.02642904362527776,0.30785761189603655,0.14472384710214642,0.47158433846015196,0.006501113056258001,0.07572794417167251,0.08584827077201795,Male | Female,Female=0.512; Male=0.496
xgboost_blind,Victim Sex,tpr,0.8,28549,0.6824248637344836,0.2487318899117763,0.7109477995007153,0.6506982953378517,0.614019618648738,0.6323589569932948,0.7834930448222566,0.018661892731698604,0.21738227880277122,0.05650283180798558,0.38942887410927035,0.0025764664530417702,0.030011861973130896,0.08584827077201795,Male | Female,Female=0.516; Male=0.494
xgboost_blind,Victim Sex,tpr,0.9,28549,0.6824248637344836,0.24863098049872862,0.7112419400056069,0.6513144382830149,0.6132480987545464,0.6322812685187806,0.783314807953563,0.013719375255268118,0.15980957020907074,0.02113504774749253,0.3235588128800762,0.007209783519942281,0.0839828624980562,0.08584827077201795,Male | Female,Female=0.518; Male=0.494
xgboost_blind,Victim Sex,tpr,1.0,28549,0.6824248637344836,0.24832707567511073,0.7108156625154269,0.6505956048469912,0.613688967265513,0.6321422860562521,0.7833209693372898,0.009757954029256388,0.11366512035134634,0.006170779731800966,0.2754718701746619,0.011598307835984256,0.13510240487877942,0.08584827077201795,Male | Female,Female=0.520; Male=0.494
